EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,PtsUnassisted2s,NonHeaveArc3FGA,DefThreePtRebounds,DefRebounds,Rebounds,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,PenaltyArc3FGA,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGM,Corner3FGA,FG3M,PtsUnassisted3s,Fg2aBlocked,LostBallSteals,BadPassOutOfBoundsTurnovers,Offensive Fouls,3SecondViolations,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,StepOutOfBoundsTurnovers,PenaltyTurnovers,Technical Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Assisted3sPct,PenaltyFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3Assists,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,Corner3PctAssisted,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,OffThreePtReboundPct,OffCorner3ReboundPct,PenaltyCorner3FGA,PenaltyCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,OffArc3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,ShortMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,SecondChanceArc3FGA,SecondChanceArc3Frequency,DefensiveGoaltends,Blocked3s,BlockedArc3,LongMidRangePctBlocked,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffensiveGoaltends,BlockedCorner3,BlockedLongMidRange,Fg3aBlocked,FoulsDrawn,Offensive Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,Corner3PctBlocked,team_id,year,season,team_vs
1508-1763-2411-369-754,1610612745,"Maurice Taylor, Ryan Bowen, Bostjan Nachbar, Charlie Ward, Jim Jackson","Taylor, Bowen, Nachbar, Ward, Jackson",1508-1763-2411-369-754,HOU,2.0,1,,,1.0,1.0,2.0,,,,,,,1.0,1.0,,,,,,2.0,,,1.0,,,0.5,,,,,1440.0,2.0,,2.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1508-1763-2857-468-87,1610612745,"Maurice Taylor, Ryan Bowen, Andre Barrett, Jon Barry, Dikembe Mutombo","Taylor, Bowen, Barrett, Barry, Mutombo",1508-1763-2857-468-87,HOU,92.0,1,2.0,4.0,3.0,2.0,5.0,,,,1.0,2.0,,2.0,4.0,,,1.0,2.0,2.0,2.0,,1.0,4.0,0.5,0.5,0.6666666666666666,,1.0,1.0,1.0,78.26086956521739,14.333333333333334,24.5,14.333333333333334,24.5,,,,,0.5,0.44275,0.3333333333333333,0.3333333333333333,8.4,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,2.0,,1.0,1.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,0.5,1.0,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1508-1763-2857-682-87,1610612745,"Maurice Taylor, Ryan Bowen, Andre Barrett, Bob Sura, Dikembe Mutombo","Taylor, Bowen, Barrett, Sura, Mutombo",1508-1763-2857-682-87,HOU,246.0,2,4.0,-3.0,7.0,7.0,14.0,,,1.0,1.0,3.0,1.0,2.0,4.0,,1.0,,2.0,2.0,2.0,,1.0,4.0,0.3333333333333333,0.25,0.4,0.25,,0.5,,81.95121951219512,17.285714285714285,17.857142857142858,17.285714285714285,17.285714285714285,,,,0.25,0.5,0.453625,0.2,0.25,11.0,25.7,,,,1.0,1.0,,,,,,2.0,,7.0,,,,,,,,,,2.0,,1.0,1.0,1.0,,,2.0,,2.0,,,,,,1.0,1.0,1.0,,1.0,2.0,,1.0,2.0,1.0,,,,,1.0,1.0,,,,,,,0.5,,0.5,,,,,1.0,,,,0.25,1.0,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1508-1763-369-754-87,1610612745,"Maurice Taylor, Ryan Bowen, Charlie Ward, Jim Jackson, Dikembe Mutombo","Taylor, Bowen, Ward, Jackson, Mutombo",1508-1763-369-754-87,HOU,62.0,1,1.0,,2.0,2.0,4.0,,,,,,,2.0,2.0,,,,,,2.0,,,2.0,,,1.0,,,,,92.9032258064516,19.0,12.0,19.0,10.5,,,,,,,,,,,2.0,2.0,,,,,,,,,,,2.0,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,1.0,2.0,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1508-1909-2397-468-682,1610612745,"Maurice Taylor, Scott Padgett, Yao Ming, Jon Barry, Bob Sura","Taylor, Padgett, Ming, Barry, Sura",1508-1909-2397-468-682,HOU,142.0,1,2.0,5.0,6.0,6.0,12.0,,2.0,,2.0,4.0,,3.0,7.0,4.0,,,2.0,2.0,3.0,1.0,2.0,7.0,0.5,0.5,0.7,,,1.0,,121.69014084507042,13.5,10.166666666666666,13.5,10.166666666666666,0.5,,,,0.25,0.471575,0.4,0.4,7.8,,,,,1.0,1.0,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,0.25,1.0,1.0,,,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1508-1909-2411-2558-2857,1610612745,"Maurice Taylor, Scott Padgett, Bostjan Nachbar, Reece Gaines, Andre Barrett","Taylor, Padgett, Nachbar, Gaines, Barrett",1508-1909-2411-2558-2857,HOU,25.0,1,,,1.0,1.0,2.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,115.19999999999999,24.0,1.0,24.0,1.0,,,,,,0.2482,,,16.5,,1.0,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.2482,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1508-1909-2558-2857-682,1610612745,"Maurice Taylor, Scott Padgett, Reece Gaines, Andre Barrett, Bob Sura","Taylor, Padgett, Gaines, Barrett, Sura",1508-1909-2558-2857-682,HOU,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1508-1909-2558-468-682,1610612745,"Maurice Taylor, Scott Padgett, Reece Gaines, Jon Barry, Bob Sura","Taylor, Padgett, Gaines, Barry, Sura",1508-1909-2558-468-682,HOU,720.0,1,12.0,-3.0,26.0,26.0,52.0,2.0,5.0,,9.0,20.0,1.0,4.0,25.0,4.0,,1.0,7.0,8.0,10.0,,4.0,23.0,0.45,0.5,0.4807692307692308,0.047619047619047616,0.5,0.75,0.5,104.0,15.73076923076923,11.961538461538462,15.653846153846153,11.884615384615385,0.23809523809523808,0.4,0.4,,0.38095238095238093,0.4740857142857143,0.16,0.16666666666666666,9.51,23.1,19.0,18.0,1.0,4.0,7.0,1.0,1.0,3.0,5.0,3.0,8.0,,28.0,1.0,1.0,,2.0,7.0,16.0,1.0,2.0,19.0,14.0,2.0,7.0,8.0,2.0,2.0,3.0,17.0,1.0,5.0,1.0,1.0,,3.0,1.0,,,1.0,,,1.0,,5.0,8.0,1.0,1.0,19.0,19.0,2.0,0.7777777777777778,0.875,1.0,0.4375,1.0,0.5,1.0,0.5,,1.0,0.8333333333333334,0.09090909090909091,0.09090909090909091,,0.2,,1.0,,,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.5,1.0,0.38095238095238093,0.375,0.375,1.0,1.0,1.0,0.29411764705882354,0.6,,0.5163,0.4723117647058823,0.08,0.76,0.7307692307692307,1.0,1.0,1.0,,1.0,2.0,,,,1.0,1.0,0.05,0.14285714285714285,,1.0,0.047619047619047616,1.0,1.0,,1.0,,,,,,,1.0,3.0,,,1.0,,1.0,1.0,,,,,,1.0,,,,1.0,,,,,1.0,0.058823529411764705,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1508-221-2411-369-754,1610612745,"Maurice Taylor, Clar. Weatherspoon, Bostjan Nachbar, Charlie Ward, Jim Jackson","Taylor, Weatherspoon, Nachbar, Ward, Jackson",1508-221-2411-369-754,HOU,196.0,1,3.0,-2.0,5.0,6.0,11.0,,1.0,,1.0,2.0,,2.0,4.0,,,1.0,3.0,4.0,3.0,1.0,2.0,4.0,0.5,0.5,0.6666666666666666,,1.0,0.75,1.0,80.81632653061224,17.4,18.166666666666668,17.2,18.0,0.5,,,,0.5,0.441,0.6666666666666666,0.6666666666666666,3.55,,4.0,,1.0,1.0,1.0,,,1.0,1.0,,,,6.0,,,,,1.0,2.0,,2.0,4.0,2.0,,1.0,1.0,1.0,,,2.0,1.0,2.0,,1.0,,,,1.0,,2.0,1.0,,3.0,1.0,,2.0,,,4.0,4.0,,1.0,1.0,,0.5,,0.5,,0.6666666666666666,0.3333333333333333,,0.6666666666666666,1.0,1.0,,,,1.0,,,0.5,1.0,1.0,1.0,,,,,,,,0.5,1.0,,,0.441,,1.0,0.8,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1508-2397-2411-2857-754,1610612745,"Maurice Taylor, Yao Ming, Bostjan Nachbar, Andre Barrett, Jim Jackson","Taylor, Ming, Nachbar, Barrett, Jackson",1508-2397-2411-2857-754,HOU,76.0,1,1.0,2.0,3.0,3.0,6.0,,,1.0,1.0,1.0,2.0,,2.0,,1.0,,1.0,1.0,,,,2.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,,1.0,,113.6842105263158,16.0,9.333333333333334,16.0,9.333333333333334,,,,0.3333333333333333,0.6666666666666666,0.4632833333333333,,,17.4,24.8,,,,,,,,,,1.0,1.0,,,,,,,,,,,,2.0,,1.0,1.0,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1508-2397-2411-369-754,1610612745,"Maurice Taylor, Yao Ming, Bostjan Nachbar, Charlie Ward, Jim Jackson","Taylor, Ming, Nachbar, Ward, Jackson",1508-2397-2411-369-754,HOU,1447.0,3,24.0,14.0,44.0,45.0,89.0,8.0,14.0,1.0,21.0,35.0,3.0,14.0,56.0,16.0,1.0,3.0,13.0,18.0,18.0,3.0,10.0,48.0,0.6,0.5526315789473685,0.6111111111111112,0.07894736842105263,0.75,0.7647058823529411,0.6666666666666666,88.56945404284727,16.34090909090909,16.177777777777777,15.068181818181818,15.71111111111111,0.3684210526315789,0.5714285714285714,0.6666666666666666,0.02631578947368421,0.23684210526315788,0.43740131578947367,0.2222222222222222,0.23809523809523808,11.40857142857143,24.133333333333336,10.0,10.0,5.0,5.0,6.0,1.0,1.0,2.0,2.0,8.0,15.0,1.0,42.0,3.0,3.0,2.0,8.0,5.0,8.0,1.0,3.0,13.0,26.0,4.0,13.0,13.0,4.0,3.0,6.0,26.0,4.0,10.0,,5.0,,6.0,4.0,1.0,1.0,3.0,,2.0,4.0,1.0,2.0,8.0,,,13.0,10.0,1.0,0.6190476190476191,0.6842105263157895,1.0,0.625,1.0,0.5555555555555556,0.875,0.5909090909090909,0.25,,0.7692307692307693,0.2857142857142857,0.29411764705882354,,0.2857142857142857,0.75,1.0,1.0,,0.15789473684210525,0.8333333333333334,0.8333333333333334,0.8,0.375,0.39473684210526316,0.5333333333333333,0.5333333333333333,0.75,0.3333333333333333,1.0,0.2222222222222222,1.0,0.1111111111111111,0.4462333333333333,0.4408944444444444,0.14285714285714285,0.23214285714285715,0.22727272727272727,,2.0,,,2.0,2.0,,1.0,,,,0.05714285714285714,,0.3333333333333333,0.5,0.05263157894736842,,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1508-2397-2558-2857-682,1610612745,"Maurice Taylor, Yao Ming, Reece Gaines, Andre Barrett, Bob Sura","Taylor, Ming, Gaines, Barrett, Sura",1508-2397-2558-2857-682,HOU,36.0,1,1.0,3.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,,1.0,3.0,2.0,,,,,1.0,1.0,1.0,3.0,1.0,1.0,1.5,,,,,80.0,12.0,24.0,12.0,24.0,1.0,1.0,1.0,,,0.4416,1.0,1.0,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1508-2397-2558-2857-754,1610612745,"Maurice Taylor, Yao Ming, Reece Gaines, Andre Barrett, Jim Jackson","Taylor, Ming, Gaines, Barrett, Jackson",1508-2397-2558-2857-754,HOU,94.0,1,2.0,4.0,3.0,4.0,7.0,,1.0,,2.0,3.0,,,4.0,2.0,,1.0,4.0,4.0,,,,4.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,1.0,1.0,,107.23404255319149,16.333333333333332,11.25,16.333333333333332,11.25,0.3333333333333333,,,,,0.39916666666666667,,,14.933333333333332,,,1.0,,,,,,,,2.0,2.0,,,,,,,,,,,,2.0,,1.0,1.0,,,1.0,2.0,,2.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,0.5,0.5,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,0.6666666666666666,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1508-2397-2558-682-754,1610612745,"Maurice Taylor, Yao Ming, Reece Gaines, Bob Sura, Jim Jackson","Taylor, Ming, Gaines, Sura, Jackson",1508-2397-2558-682-754,HOU,25.0,1,,1.0,1.0,,1.0,,,,,1.0,,1.0,1.0,,,,,1.0,2.0,,1.0,,,,0.25,,,,,57.599999999999994,25.0,,25.0,,,,,,,0.2685,0.5,0.5,17.6,,1.0,,1.0,,,,,,,,1.0,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,0.5,0.25,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.2685,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1508-2397-2857-682-754,1610612745,"Maurice Taylor, Yao Ming, Andre Barrett, Bob Sura, Jim Jackson","Taylor, Ming, Barrett, Sura, Jackson",1508-2397-2857-682-754,HOU,82.0,1,1.0,,2.0,2.0,4.0,,,,1.0,2.0,,,2.0,,,,1.0,1.0,,,,2.0,0.5,0.5,0.5,,,1.0,,70.2439024390244,16.5,24.5,16.5,24.5,,,,,0.5,0.5011,,,9.5,,,2.0,,1.0,1.0,,,,,,1.0,,2.0,,,,,,,,,,2.0,,1.0,1.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,0.5,1.0,1.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1508-2397-468-682-754,1610612745,"Maurice Taylor, Yao Ming, Jon Barry, Bob Sura, Jim Jackson","Taylor, Ming, Barry, Sura, Jackson",1508-2397-468-682-754,HOU,98.0,1,2.0,3.0,3.0,4.0,7.0,,1.0,,2.0,3.0,,1.0,5.0,2.0,,,3.0,3.0,3.0,,1.0,5.0,0.6666666666666666,0.6666666666666666,0.5,,,1.0,,102.85714285714286,13.333333333333334,14.5,13.333333333333334,14.5,0.3333333333333333,,,,0.3333333333333333,0.45083333333333336,0.25,0.25,11.6,,,,,1.0,1.0,,,,,1.0,1.0,,2.0,,,,,,,,,,2.0,,1.0,1.0,1.0,,,2.0,,2.0,1.0,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,0.5,0.5,,,,,,,,1.0,1.0,,,,,,1.0,,,0.3333333333333333,1.0,1.0,1.0,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1508-2411-2857-754-87,1610612745,"Maurice Taylor, Bostjan Nachbar, Andre Barrett, Jim Jackson, Dikembe Mutombo","Taylor, Nachbar, Barrett, Jackson, Mutombo",1508-2411-2857-754-87,HOU,23.0,1,,,1.0,,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,62.60869565217391,23.0,,23.0,,,,,1.0,1.0,0.4245,,,,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1508-2411-369-436-754,1610612745,"Maurice Taylor, Bostjan Nachbar, Charlie Ward, Juwan Howard, Jim Jackson","Taylor, Nachbar, Ward, Howard, Jackson",1508-2411-369-436-754,HOU,69.0,1,1.0,1.0,1.0,2.0,3.0,,,,,,,1.0,1.0,,,,2.0,2.0,2.0,,1.0,1.0,,,0.5,,,0.6666666666666666,,62.60869565217392,7.0,31.0,7.0,21.5,,,,,,,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,1.0,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,0.5,,,0.6666666666666666,,,,,,0.5,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1731-1763-1909-221-2857,1610612745,"Tyronn Lue, Ryan Bowen, Scott Padgett, Clar. Weatherspoon, Andre Barrett","Lue, Bowen, Padgett, Weatherspoon, Barrett",1731-1763-1909-221-2857,HOU,110.0,1,2.0,2.0,4.0,4.0,8.0,,1.0,,1.0,4.0,,2.0,4.0,,,1.0,2.0,3.0,2.0,,,4.0,0.25,0.25,0.4,,1.0,0.6666666666666666,1.0,104.72727272727273,14.5,13.0,12.5,13.0,0.25,,,,0.5,0.48565,,,5.8,,4.0,4.0,1.0,1.0,2.0,,,1.0,2.0,,1.0,,2.0,,1.0,,,1.0,4.0,,2.0,4.0,2.0,,1.0,1.0,1.0,,,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,4.0,4.0,,1.0,1.0,,0.25,,0.25,,0.4,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,1.0,,,0.5,0.5,0.5,1.0,,0.25,,,,,,0.5,0.5,,0.3889,0.48565,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1731-1763-1909-2397-754,1610612745,"Tyronn Lue, Ryan Bowen, Scott Padgett, Yao Ming, Jim Jackson","Lue, Bowen, Padgett, Ming, Jackson",1731-1763-1909-2397-754,HOU,80.0,1,1.0,,3.0,2.0,5.0,1.0,2.0,,1.0,3.0,,,2.0,2.0,,1.0,1.0,1.0,,,,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,1.0,1.0,1.0,90.0,17.333333333333332,14.0,17.333333333333332,14.0,0.6666666666666666,0.5,0.5,,,0.3625333333333333,,,11.6,,3.0,2.0,,,,,,,,,1.0,,2.0,,,,,1.0,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,3.0,1.0,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,0.3625333333333333,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
1731-1763-1909-2411-754,1610612745,"Tyronn Lue, Ryan Bowen, Scott Padgett, Bostjan Nachbar, Jim Jackson","Lue, Bowen, Padgett, Nachbar, Jackson",1731-1763-1909-2411-754,HOU,3.0,1,,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,480.0,3.0,,3.0,,,,,1.0,1.0,,,,,42.7,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612745,2005,2004-05,True
